applicant_id,age,annual_income,loan_amount,loan_term_months,dti_ratio,employment_years,past_defaults_count,credit_lines_count,repayment_history_score,is_default
CLIENT-10338,38,32550.48,20935.39,12,29.83,7.9,0,7,87.2,1
CLIENT-10339,65,27152.45,49951.15,60,36.02,11.3,0,11,65.1,0
CLIENT-10340,37,44615.66,21519.78,36,40.89,6.6,1,3,55.4,0
CLIENT-10341,25,43698.54,23819.91,60,54.48,0.8,0,8,57.1,0
CLIENT-10342,24,24348.6,6626.72,36,20.47,9.6,1,9,86.8,0
CLIENT-10343,20,32642.93,14198.22,48,57.95,4.8,1,2,72.2,0
CLIENT-10344,34,24446.41,9204.21,12,51.67,4.7,1,2,72.2,1
CLIENT-10345,50,23791.39,21870.43,36,49.75,12.7,0,7,56.6,0
CLIENT-10346,65,12862.37,23338.88,48,14.77,1.4,1,11,90.1,0
CLIENT-10347,29,31617.11,41909.2,48,11.19,1.4,0,8,97.7,0
CLIENT-10348,68,13077.81,2948.82,48,42.67,3.6,0,5,72.6,0
CLIENT-10349,39,27510.16,8592.07,24,57.47,6.9,3,2,83.8,1
CLIENT-10350,39,25144.22,33195.65,60,42.14,3.0,2,10,60.3,1
CLIENT-10351,63,68263.95,5008.69,60,21.73,5.0,0,5,89.1,0
CLIENT-10352,47,19752.57,23481.21,12,14.98,3.0,1,3,78.6,1
CLIENT-10353,55,23000.89,29548.86,60,48.48,4.7,0,9,51.5,0
CLIENT-10354,55,28885.23,13097.31,24,49.7,8.6,0,2,76.8,0
CLIENT-10355,62,25640.13,4939.28,36,19.49,1.0,0,9,76.7,0
CLIENT-10356,68,82582.48,12270.29,36,11.55,5.9,0,2,72.7,0
CLIENT-10357,25,18340.36,37089.05,60,32.46,7.7,0,1,77.6,0
CLIENT-10358,44,28921.98,39234.52,24,42.05,3.0,0,10,69.3,0
CLIENT-10359,44,44322.12,15452.35,36,48.83,2.0,0,6,67.2,0
CLIENT-10360,51,61618.04,6740.8,36,54.55,0.1,0,11,73.7,0
CLIENT-10361,38,28907.46,45110.85,36,43.58,8.0,0,6,64.8,0
CLIENT-10362,47,11488.94,23733.58,36,16.1,2.0,0,4,60.3,0
CLIENT-10363,50,33187.8,7058.18,24,47.54,2.2,0,2,86.7,0
CLIENT-10364,45,81733.32,16979.52,48,64.13,2.0,0,10,61.4,0
CLIENT-10365,64,43015.36,16444.13,60,59.81,3.5,0,11,67.6,0
CLIENT-10366,50,41850.15,8554.76,48,57.94,6.1,0,3,62.8,0
CLIENT-10367,22,19190.86,17046.07,48,26.62,7.4,0,6,56.9,0
CLIENT-10368,65,18044.52,28979.12,36,51.29,2.5,0,4,93.1,0
CLIENT-10369,36,36710.75,10857.65,36,56.81,5.4,2,5,48.4,1
CLIENT-10370,21,15431.6,31125.68,36,47.31,6.4,0,11,76.0,0
CLIENT-10371,52,58035.92,3909.84,12,23.78,1.8,0,9,68.0,0
CLIENT-10372,66,21851.22,63119.62,60,62.46,0.5,0,5,77.2,1
CLIENT-10373,34,35782.19,13906.98,24,34.8,11.3,0,10,67.4,0
CLIENT-10374,61,11714.0,28314.09,60,17.14,5.7,0,11,77.4,0
CLIENT-10375,45,28673.22,15568.86,12,16.04,5.2,2,8,74.2,0
CLIENT-10376,47,17827.25,7506.57,48,45.61,0.3,0,2,78.8,0
CLIENT-10377,46,9016.63,13023.83,24,34.07,8.5,0,6,96.2,1
CLIENT-10378,63,50267.06,3510.0,12,15.2,4.2,0,11,42.0,0
CLIENT-10379,23,97216.5,21630.74,48,50.72,9.4,0,11,71.2,0
CLIENT-10380,52,71516.55,15300.41,24,53.96,18.4,2,6,55.1,0
CLIENT-10381,58,54666.94,11683.23,48,49.9,15.7,0,5,59.1,0
CLIENT-10382,54,28325.77,22626.79,36,21.12,9.7,0,6,55.7,1
CLIENT-10383,41,58896.33,13715.29,24,47.94,0.1,0,5,65.6,0
CLIENT-10384,46,75683.23,20430.43,60,10.59,10.8,0,2,86.8,0
CLIENT-10385,66,39422.54,26202.8,36,26.78,0.4,0,5,64.3,0
CLIENT-10386,63,17843.31,9095.55,48,31.94,9.5,0,1,75.2,0
CLIENT-10387,48,26913.13,7444.37,36,55.94,1.6,0,3,83.5,0
CLIENT-10388,52,100873.03,4000.63,36,31.47,4.7,0,7,57.2,0
CLIENT-10389,50,34722.86,14556.49,36,10.62,0.2,0,4,58.0,0
CLIENT-10390,69,4940.13,18333.19,24,29.38,7.4,3,8,70.0,0
CLIENT-10391,38,15042.67,5289.45,36,37.44,0.6,0,3,43.0,0
CLIENT-10392,49,28150.79,36107.86,36,62.2,2.6,0,7,100.0,0
CLIENT-10393,40,67608.92,7512.81,36,61.76,8.5,0,2,70.1,0
CLIENT-10394,50,30826.4,3064.22,36,19.95,5.9,0,8,78.4,0
CLIENT-10395,20,68367.92,38039.33,36,20.18,0.0,0,3,67.1,0
CLIENT-10396,35,26484.17,3357.29,12,18.99,2.6,0,6,79.5,0
CLIENT-10397,42,11174.89,26236.98,36,53.39,0.2,0,2,67.4,1
CLIENT-10398,59,27039.75,22132.09,36,10.33,5.6,0,7,78.4,0
CLIENT-10399,48,44665.96,16708.75,12,16.99,17.4,0,4,89.5,0
CLIENT-10400,20,42496.21,9265.54,24,39.59,5.3,0,6,37.0,0
CLIENT-10401,57,17101.74,18995.51,12,23.62,1.3,0,2,80.0,0
CLIENT-10402,63,29415.65,27831.94,60,15.08,2.2,0,3,62.1,0
CLIENT-10403,41,181825.83,6700.47,48,29.79,18.8,1,3,53.4,0
CLIENT-10404,67,17327.3,26461.91,12,25.08,1.3,0,4,48.3,0
CLIENT-10405,49,53983.52,25632.39,12,38.11,4.1,0,1,71.5,0
CLIENT-10406,64,10321.61,16401.63,48,63.86,2.6,0,6,74.2,0
CLIENT-10407,39,60978.41,9167.48,36,16.84,7.3,0,11,60.6,0
CLIENT-10408,40,21260.47,25714.75,48,30.5,10.1,0,6,51.1,0
CLIENT-10409,19,46223.93,19069.0,60,61.26,2.1,0,4,71.7,0
CLIENT-10410,44,16732.11,6560.54,36,58.23,5.4,0,8,71.0,0
CLIENT-10411,59,43239.59,10330.45,24,31.68,4.0,0,5,79.0,0
CLIENT-10412,19,21053.24,23702.56,48,48.44,1.6,2,10,80.3,1
CLIENT-10413,43,23646.52,14475.41,60,14.83,1.6,0,4,87.5,0
CLIENT-10414,34,47343.82,28572.16,36,49.19,3.9,0,7,80.1,0
CLIENT-10415,57,28050.7,10518.04,36,63.51,0.8,0,10,45.5,1
CLIENT-10416,50,45625.81,6634.73,36,39.56,8.3,0,10,69.9,0
CLIENT-10417,26,32386.44,62039.21,36,37.42,0.4,0,8,85.0,0
CLIENT-10418,60,37816.33,4119.03,48,20.3,0.5,0,2,82.7,0
CLIENT-10419,65,47431.98,9415.5,60,44.86,2.1,0,1,100.0,0
CLIENT-10420,56,29436.45,16249.6,36,42.47,0.6,0,6,83.3,0
CLIENT-10421,46,19977.66,26642.39,48,45.86,3.2,1,2,49.8,1
CLIENT-10422,59,26386.63,21004.97,24,11.43,2.6,3,11,46.3,1
CLIENT-10423,43,74390.5,67365.03,24,40.18,6.4,0,8,70.8,0
CLIENT-10424,52,38937.14,12304.02,36,42.72,15.3,1,5,72.3,0
CLIENT-10425,67,21874.15,7251.12,24,21.41,7.0,1,2,61.8,0
CLIENT-10426,42,46209.3,11455.36,36,21.46,1.0,3,11,81.5,0
CLIENT-10427,41,48097.69,10678.81,24,25.19,13.7,0,5,32.3,0
CLIENT-10428,30,49612.57,12736.07,48,49.14,2.5,1,2,63.0,0
CLIENT-10429,24,20197.17,6716.07,48,43.34,3.2,0,6,35.8,0
CLIENT-10430,53,24114.42,23128.92,36,56.52,2.7,0,8,58.7,1
CLIENT-10431,62,24195.03,17319.38,24,26.26,1.6,0,2,64.8,0
CLIENT-10432,37,29249.31,5515.31,36,60.16,11.3,0,6,85.8,0
CLIENT-10433,18,50178.98,26307.72,60,50.9,2.0,0,6,51.7,0
CLIENT-10434,25,43378.14,7570.11,36,31.73,4.3,1,1,68.0,0
CLIENT-10435,63,45484.65,5837.33,12,15.24,1.4,0,9,62.1,0
CLIENT-10436,33,81831.01,14201.89,12,24.13,8.0,0,8,68.2,0
CLIENT-10437,31,54903.62,3903.03,36,62.62,7.4,0,4,64.2,0
CLIENT-10438,29,33353.53,20184.13,24,27.07,1.8,1,7,66.2,0
CLIENT-10439,68,17848.4,1831.36,48,28.14,5.7,2,4,60.2,0
CLIENT-10440,40,23653.63,6499.28,48,20.43,6.1,0,8,75.5,0
CLIENT-10441,32,31038.29,40239.17,24,54.38,4.1,0,10,86.5,0
CLIENT-10442,45,59723.32,8261.31,36,25.16,4.6,0,2,70.6,0
CLIENT-10443,51,35724.82,9338.4,24,28.16,4.3,0,2,100.0,0
CLIENT-10444,19,24496.42,32583.64,60,32.79,0.4,0,3,71.2,0
CLIENT-10445,49,23394.69,7669.41,36,33.86,5.5,0,4,82.1,0
CLIENT-10446,40,34830.65,22797.51,36,32.62,3.2,0,11,58.6,0
CLIENT-10447,39,61944.4,30391.91,36,37.71,2.9,0,6,68.3,0
CLIENT-10448,68,94335.38,18675.56,36,54.8,9.8,1,5,65.3,0
CLIENT-10449,42,32097.67,4858.92,36,55.06,0.1,0,10,51.7,1
CLIENT-10450,39,35353.55,8753.51,36,53.91,1.4,1,10,58.5,0
CLIENT-10451,39,17529.4,89280.1,36,15.56,0.6,0,7,75.4,0
CLIENT-10452,66,116252.0,9477.1,36,53.98,0.2,0,6,89.3,0
CLIENT-10453,69,15668.35,108058.77,24,16.61,1.6,0,4,78.4,0
CLIENT-10454,59,73349.97,44190.93,24,16.86,22.3,0,11,75.0,0
CLIENT-10455,23,29167.15,19213.12,36,62.13,1.6,0,10,57.1,0
CLIENT-10456,32,25346.1,16449.72,36,55.07,5.4,0,9,77.3,0
CLIENT-10457,60,18657.39,9649.14,36,40.38,0.6,1,7,60.5,0
CLIENT-10458,54,154203.62,12553.58,60,58.12,4.6,2,1,52.4,1
CLIENT-10459,50,41477.03,8249.38,12,64.42,20.8,0,8,56.5,1
CLIENT-10460,25,36782.16,12777.76,24,43.59,1.7,0,4,68.2,0
CLIENT-10461,61,61823.54,5148.51,24,43.71,9.4,2,7,61.9,0
CLIENT-10462,61,24575.38,4959.0,36,51.49,30.1,0,11,74.3,0
CLIENT-10463,22,36355.75,33213.48,36,22.77,4.4,0,2,64.3,0
CLIENT-10464,56,37564.01,4321.61,48,19.19,1.9,0,3,74.2,0
CLIENT-10465,21,26707.84,24842.14,24,51.78,5.6,0,1,65.3,0
CLIENT-10466,23,74591.58,3547.27,36,28.97,9.3,0,2,69.3,0
CLIENT-10467,62,31850.47,20759.23,48,17.43,0.9,0,11,55.3,0
CLIENT-10468,49,14301.52,11552.89,60,27.32,3.0,0,5,91.5,0
CLIENT-10469,69,30306.02,33688.82,60,29.73,1.9,0,2,45.5,0
CLIENT-10470,47,42171.81,10589.35,48,63.09,1.7,0,6,100.0,0
CLIENT-10471,64,21245.58,3272.54,60,48.39,9.9,1,6,77.1,0
CLIENT-10472,52,22275.51,11712.06,24,39.2,2.7,0,6,46.6,0
CLIENT-10473,57,26166.74,14939.48,24,63.29,2.1,0,11,71.5,0
CLIENT-10474,69,75564.46,12180.79,12,59.67,4.6,0,3,73.3,0
CLIENT-10475,33,27111.28,19981.77,48,38.16,1.2,0,11,92.4,0
CLIENT-10476,30,85602.54,8999.54,60,59.81,1.3,0,3,49.8,1
CLIENT-10477,67,25110.21,5517.16,24,32.24,3.7,0,10,49.8,0
CLIENT-10478,59,44135.0,6635.87,36,22.67,2.6,1,7,75.2,0
CLIENT-10479,47,27785.08,9311.1,48,22.8,1.7,0,4,72.9,0
CLIENT-10480,36,57093.75,9255.34,60,46.43,0.3,0,6,92.0,0
CLIENT-10481,34,18565.04,71990.23,36,37.56,3.7,1,8,55.0,1
CLIENT-10482,36,56710.56,32163.06,60,46.24,8.5,0,3,53.8,0
CLIENT-10483,45,38883.36,21605.35,36,47.73,9.5,0,9,98.1,0
CLIENT-10484,43,24735.75,18255.26,36,11.23,1.3,0,9,69.3,0
CLIENT-10485,54,32868.4,16478.97,36,12.97,4.6,2,3,58.8,0
CLIENT-10486,43,91154.67,16539.39,36,39.3,9.7,0,6,80.6,0
CLIENT-10487,40,39446.74,14977.44,12,20.51,2.6,2,5,39.2,0
CLIENT-10488,26,23821.96,13740.23,48,44.79,13.5,0,4,75.7,0
CLIENT-10489,29,17626.95,3089.29,48,40.37,11.7,0,8,60.5,0
CLIENT-10490,18,49180.01,10317.65,48,42.22,1.2,0,10,62.5,0
CLIENT-10491,18,40843.67,11291.32,36,26.64,1.5,0,9,89.4,0
CLIENT-10492,64,55105.92,7908.7,36,45.19,1.0,0,9,76.4,0
CLIENT-10493,51,15103.25,9051.92,36,55.62,1.1,0,5,53.1,0
CLIENT-10494,49,17973.32,16490.25,12,64.89,11.9,0,5,70.8,0
CLIENT-10495,65,72267.34,22863.87,36,56.11,13.4,0,11,71.8,0
CLIENT-10496,42,44302.88,16472.8,24,40.66,0.3,0,3,66.1,0
CLIENT-10497,57,50013.11,22464.94,12,20.64,4.5,0,9,55.6,0
CLIENT-10498,62,20381.6,22744.43,48,47.48,4.2,2,1,73.4,0
CLIENT-10499,18,20159.03,10831.42,12,61.57,2.5,0,3,80.5,1
CLIENT-10500,33,65825.01,19297.2,60,21.65,5.0,0,7,76.8,0
CLIENT-10501,56,67712.53,3934.5,36,24.08,14.7,0,7,59.3,0
CLIENT-10502,22,18901.72,10208.46,60,18.2,0.9,1,5,67.6,0
CLIENT-10503,39,16854.58,9402.25,12,50.52,0.6,0,6,36.9,1
CLIENT-10504,46,34024.78,39023.87,36,32.36,0.2,0,4,94.0,0
CLIENT-10505,20,22480.22,16915.08,36,13.45,2.3,0,8,61.0,0
CLIENT-10506,29,22201.03,5249.47,48,58.12,2.1,0,4,62.2,0
CLIENT-10507,43,17140.05,20256.05,36,40.67,2.8,2,10,50.3,1
CLIENT-10508,33,27417.58,25256.74,24,28.21,3.5,0,6,82.9,0
CLIENT-10509,68,18163.75,12546.98,48,28.92,7.1,0,5,85.4,0
CLIENT-10510,54,18821.58,21659.06,36,25.96,2.5,1,10,61.5,0
CLIENT-10511,39,43435.62,2328.56,12,35.05,2.0,0,6,52.9,1
CLIENT-10512,46,35132.47,2019.24,36,28.54,8.8,2,3,70.3,1
CLIENT-10513,31,48578.06,5854.3,36,40.14,9.5,3,3,65.1,0
CLIENT-10514,45,13501.82,14828.82,24,52.54,1.3,0,10,81.2,1
CLIENT-10515,22,36531.43,39046.74,36,47.1,1.9,0,7,68.0,1
CLIENT-10516,64,126169.63,6072.35,12,26.2,8.7,0,1,67.0,0
CLIENT-10517,66,29046.01,7349.78,36,39.08,0.4,0,1,80.1,0
CLIENT-10518,47,59566.55,14214.59,48,56.21,2.0,1,1,46.4,0
CLIENT-10519,63,59254.92,9465.2,36,13.75,3.0,0,6,65.3,0
CLIENT-10520,69,61029.9,9095.79,36,14.31,1.0,0,4,72.9,0
CLIENT-10521,22,40134.72,9946.42,12,40.59,1.0,0,6,63.6,0
CLIENT-10522,29,51003.6,33535.23,24,45.15,2.8,0,1,74.2,0
CLIENT-10523,33,55238.1,29181.61,24,21.63,7.0,1,4,73.3,0
CLIENT-10524,43,53170.96,13581.02,36,50.99,9.2,0,4,83.2,0
CLIENT-10525,43,18574.58,42537.28,36,45.54,19.4,0,2,65.9,0
CLIENT-10526,65,13037.29,19078.55,60,60.78,0.4,0,1,39.5,0
CLIENT-10527,38,14297.64,29963.22,12,19.29,1.2,1,8,46.8,1
CLIENT-10528,56,30881.24,7314.53,36,51.33,7.1,1,6,77.0,0
CLIENT-10529,53,51862.75,8454.26,36,14.6,3.9,1,4,72.7,0
CLIENT-10530,50,18720.1,8391.15,36,41.09,2.0,0,2,66.6,0
CLIENT-10531,47,63220.4,12572.84,48,40.35,1.2,0,5,67.7,0
CLIENT-10532,54,26866.49,13931.94,24,31.36,1.6,3,9,60.3,1
CLIENT-10533,40,27020.39,16762.91,12,56.45,2.8,3,7,60.3,1
CLIENT-10534,27,21989.84,53165.95,36,10.24,1.0,0,4,61.8,0
CLIENT-10535,22,11720.89,22134.54,36,38.61,16.7,0,5,65.8,0
CLIENT-10536,53,41672.16,9317.46,12,21.94,0.6,2,8,71.8,1
CLIENT-10537,51,101478.34,13329.14,24,50.89,21.2,0,11,68.9,0
CLIENT-10538,69,34975.44,38309.74,36,12.37,9.2,0,5,65.1,0
CLIENT-10539,48,11963.56,23093.72,36,55.74,2.8,0,6,80.4,0
CLIENT-10540,27,58000.43,37958.45,24,56.1,6.7,2,10,83.0,1
CLIENT-10541,36,13699.59,9529.25,36,55.81,5.6,0,6,90.1,0
CLIENT-10542,49,17581.09,8117.98,36,18.39,1.2,1,8,67.2,0
CLIENT-10543,18,31476.52,8201.47,36,44.67,2.1,0,11,62.2,1
CLIENT-10544,22,39093.29,10083.03,60,10.79,3.6,0,5,69.0,0
CLIENT-10545,62,19827.03,6346.77,12,56.64,5.1,0,1,61.8,0
CLIENT-10546,21,30748.93,16426.24,60,49.76,3.9,3,4,69.8,1
CLIENT-10547,33,55775.92,16625.14,36,39.21,3.2,0,3,76.1,0
CLIENT-10548,41,60555.0,34103.13,48,50.18,2.9,0,2,71.6,0
CLIENT-10549,33,76947.13,3896.43,36,15.19,3.4,2,7,67.6,0
CLIENT-10550,19,114193.68,6898.85,36,39.08,2.8,0,7,79.6,0
CLIENT-10551,66,59037.82,23480.05,48,26.02,3.9,1,8,95.1,0
CLIENT-10552,45,31887.14,15190.59,48,63.49,10.9,0,10,59.4,0
CLIENT-10553,49,60814.79,13785.35,24,57.14,5.0,0,5,75.0,0
CLIENT-10554,44,48051.55,32360.63,24,50.33,6.4,0,1,67.1,0
CLIENT-10555,37,49208.43,6588.18,36,61.36,4.6,3,6,57.3,1
CLIENT-10556,41,40389.75,8021.57,60,29.08,5.2,0,6,59.2,0
CLIENT-10557,29,21010.29,7386.74,36,59.55,4.3,1,11,63.9,1
CLIENT-10558,67,19597.2,3264.83,36,27.89,0.1,0,8,93.6,0
CLIENT-10559,52,34259.84,14661.38,48,50.3,35.0,0,10,84.3,0
CLIENT-10560,50,39709.51,9265.04,48,50.5,0.2,0,2,56.6,0
CLIENT-10561,50,24157.14,7998.18,36,11.01,2.5,1,11,78.2,0
CLIENT-10562,68,46817.16,7048.73,36,29.86,0.6,0,9,55.4,0
CLIENT-10563,60,126558.45,13194.79,60,11.07,0.5,0,11,60.6,0
CLIENT-10564,54,12751.47,7639.0,36,64.84,7.9,1,6,89.7,0
CLIENT-10565,29,51500.49,15601.11,48,16.72,2.8,0,1,99.8,1
CLIENT-10566,20,34906.04,18424.31,36,39.85,8.1,0,9,41.6,1
CLIENT-10567,18,47590.73,10870.37,36,53.48,1.6,0,8,70.5,0
CLIENT-10568,50,28045.16,10365.86,24,21.07,1.5,0,10,76.1,0
CLIENT-10569,57,33268.43,15212.06,24,36.68,1.4,0,1,65.9,0
CLIENT-10570,27,39249.75,13092.64,48,43.41,4.8,1,8,72.1,1
CLIENT-10571,60,30303.54,33898.01,36,18.81,8.4,0,7,63.9,0
CLIENT-10572,61,14583.93,16693.69,36,52.82,3.0,0,5,79.4,0
CLIENT-10573,46,31560.16,28764.87,24,26.46,2.4,1,6,64.9,0
CLIENT-10574,30,15523.96,20483.15,36,21.61,18.2,0,4,78.4,0
CLIENT-10575,29,53740.16,5308.73,36,40.71,0.6,2,9,84.8,0
CLIENT-10576,48,11856.99,9038.19,36,32.57,3.3,0,9,82.7,0
CLIENT-10577,63,67318.65,12917.42,24,60.62,2.6,0,10,67.2,0
CLIENT-10578,19,46992.24,24536.35,48,58.4,0.5,0,1,36.1,0
CLIENT-10579,68,47100.23,51506.8,48,36.58,1.6,0,9,77.3,0
CLIENT-10580,67,9911.13,9519.49,24,29.76,0.1,0,3,48.3,1
CLIENT-10581,52,29817.19,13886.6,36,27.9,10.5,0,2,76.9,0
CLIENT-10582,40,72557.75,23387.05,36,24.72,4.7,0,4,75.7,0
CLIENT-10583,34,26604.49,12829.73,36,39.95,8.4,0,4,66.9,0
CLIENT-10584,43,19018.41,42229.22,48,54.27,3.7,0,9,71.0,0
CLIENT-10585,25,24785.1,5200.7,36,27.09,4.6,0,4,91.8,0
CLIENT-10586,46,34857.84,21474.34,36,20.46,6.0,0,5,89.4,0
CLIENT-10587,43,21789.37,21327.43,36,36.15,11.9,0,6,64.7,0
CLIENT-10588,27,76137.05,29924.33,24,13.8,0.5,0,4,41.7,0
CLIENT-10589,43,34933.43,13952.81,24,48.57,2.0,0,1,93.6,0
CLIENT-10590,51,26020.98,24935.93,36,38.51,6.2,0,2,46.3,0
CLIENT-10591,68,16633.83,11221.68,12,37.3,15.9,0,3,71.4,0
CLIENT-10592,58,48565.47,7623.77,60,26.52,19.8,0,4,68.9,0
CLIENT-10593,24,47906.18,6884.02,48,59.76,5.1,0,5,76.5,0
CLIENT-10594,21,22576.72,4870.82,48,14.98,1.1,1,10,89.5,0
CLIENT-10595,67,9491.98,9808.93,60,57.84,0.6,0,10,70.9,0
CLIENT-10596,62,46465.13,16614.68,36,30.72,14.6,0,3,62.4,0
CLIENT-10597,28,32465.0,11548.46,48,58.43,2.8,0,11,74.3,0
CLIENT-10598,46,44428.78,15345.48,24,50.08,1.1,2,1,49.6,1
CLIENT-10599,53,117513.06,31710.89,12,15.73,13.6,0,11,59.7,0
CLIENT-10600,42,35735.54,9299.9,48,55.73,0.6,0,11,66.8,0
CLIENT-10601,38,26680.73,68748.32,12,47.52,6.5,0,8,78.1,0
CLIENT-10602,53,18244.28,22667.11,60,11.78,4.9,1,8,90.8,0
CLIENT-10603,27,30108.02,11639.41,36,17.35,0.5,0,4,86.2,0
CLIENT-10604,54,39988.47,11456.11,48,44.96,2.1,0,7,83.8,0
CLIENT-10605,26,37495.81,6596.6,24,46.44,0.8,0,4,86.4,0
CLIENT-10606,41,102137.91,13121.38,36,51.07,4.6,0,3,78.8,0
CLIENT-10607,52,48993.91,2942.11,12,49.61,3.2,0,7,71.2,0
CLIENT-10608,66,33493.93,32177.94,48,46.27,0.0,0,6,55.0,0
CLIENT-10609,52,23767.25,1860.08,24,52.14,18.6,2,1,70.5,0
CLIENT-10610,65,42616.79,13755.94,36,41.63,2.2,0,9,45.4,0
CLIENT-10611,53,21074.0,5998.16,24,24.34,1.5,1,2,62.2,0
CLIENT-10612,35,40453.1,8177.77,12,60.18,1.3,0,3,71.0,0
CLIENT-10613,66,48652.01,8950.76,36,11.0,0.9,2,5,70.9,0
CLIENT-10614,56,31892.58,51428.01,24,30.16,35.0,2,3,60.6,0
CLIENT-10615,49,24880.21,6171.67,48,50.09,1.7,0,3,44.1,1
CLIENT-10616,41,9787.11,25336.0,24,33.49,2.6,0,8,61.6,0
CLIENT-10617,40,72135.53,30100.02,36,11.37,10.3,0,4,66.2,0
CLIENT-10618,49,46257.56,2599.57,36,13.63,5.1,0,10,72.8,0
CLIENT-10619,54,46937.41,8684.13,24,45.68,2.3,0,2,80.4,0
CLIENT-10620,29,14231.15,37764.37,36,63.07,11.4,1,5,65.4,0
CLIENT-10621,66,83108.58,5322.29,48,40.35,6.9,0,2,64.2,0
CLIENT-10622,30,27470.55,30908.71,24,37.87,1.3,0,10,60.4,1
CLIENT-10623,40,30537.87,13193.68,12,27.51,5.2,0,11,68.9,0
CLIENT-10624,42,19118.81,12800.4,36,24.12,12.8,0,8,84.0,0
CLIENT-10625,52,12429.56,14025.66,36,11.15,3.4,0,3,54.3,1
CLIENT-10626,58,72722.62,16980.15,36,25.01,6.6,2,2,40.6,1
CLIENT-10627,47,78586.75,6843.49,36,34.7,17.7,0,3,73.1,0
CLIENT-10628,34,32882.08,11133.42,48,20.89,5.9,2,3,87.6,0
CLIENT-10629,66,24157.96,17316.57,12,14.8,0.5,0,1,74.6,0
CLIENT-10630,37,28962.97,15120.7,36,49.48,1.4,0,3,55.1,0
CLIENT-10631,65,29443.58,17059.42,36,59.2,4.5,0,3,68.4,0
CLIENT-10632,42,17678.14,8078.16,36,61.52,1.6,0,4,70.8,0
CLIENT-10633,39,30474.54,20797.94,60,43.99,15.8,0,8,80.7,0
CLIENT-10634,30,39809.51,14596.44,36,12.9,2.6,0,9,57.0,0
CLIENT-10635,36,66895.99,4418.3,60,50.75,3.1,3,1,93.6,1
CLIENT-10636,66,36627.2,9209.95,36,16.06,6.0,0,1,63.8,0
CLIENT-10637,53,14103.65,7137.71,12,46.84,3.7,0,6,60.1,0
CLIENT-10638,29,44897.11,7073.67,24,52.87,2.4,0,1,74.3,1
CLIENT-10639,58,31146.02,9570.72,36,49.92,0.4,0,5,49.1,0
CLIENT-10640,36,82639.73,20525.64,36,62.35,4.5,0,1,100.0,0
CLIENT-10641,29,85620.04,8614.87,12,50.6,10.1,0,8,77.0,0
CLIENT-10642,26,87436.89,15639.27,36,48.13,5.8,1,5,65.8,0
CLIENT-10643,24,25927.18,13944.13,36,24.4,2.4,0,6,55.2,0
CLIENT-10644,45,119840.03,7743.92,24,60.86,0.7,0,4,67.2,0
CLIENT-10645,31,44826.98,10494.74,24,19.87,8.5,0,8,84.6,0
CLIENT-10646,48,96358.24,24474.68,48,59.77,14.2,0,9,64.3,0
CLIENT-10647,69,26860.93,14836.78,36,27.2,2.5,0,9,58.7,0
CLIENT-10648,36,30358.81,19617.54,48,17.16,6.5,2,1,80.6,1
CLIENT-10649,64,42805.27,32557.0,36,55.47,2.6,0,7,54.3,0
CLIENT-10650,33,39780.28,18114.28,36,10.14,3.5,0,4,73.5,0
CLIENT-10651,22,77102.21,3482.54,24,55.76,9.1,3,10,76.2,0
CLIENT-10652,52,31594.0,16145.85,36,24.43,0.4,1,11,75.8,0
CLIENT-10653,29,73040.47,8667.38,36,58.66,3.8,0,8,76.5,0
CLIENT-10654,42,56350.18,47439.56,36,48.03,1.2,0,7,55.7,1
CLIENT-10655,69,31951.19,17667.62,24,46.64,2.1,1,1,67.2,1
CLIENT-10656,38,53788.02,8793.72,24,30.09,5.2,0,1,66.2,0
CLIENT-10657,53,27338.22,19861.89,48,13.27,0.1,0,1,72.1,0
CLIENT-10658,40,148765.05,14236.35,36,55.65,4.5,0,2,43.0,0
CLIENT-10659,33,7342.25,4013.54,36,19.4,1.7,0,10,49.0,0
CLIENT-10660,56,54380.77,24444.06,36,30.47,5.5,0,2,100.0,0
CLIENT-10661,62,12597.36,10057.98,48,43.02,0.8,0,9,80.9,0
CLIENT-10662,59,31716.93,36113.89,36,36.52,6.7,0,5,66.8,0
CLIENT-10663,56,34497.26,12245.31,36,20.93,5.2,1,1,71.1,1
CLIENT-10664,31,89731.77,36589.09,60,17.73,17.7,0,7,100.0,0
CLIENT-10665,48,23973.6,17987.43,48,16.78,12.1,0,10,41.9,0
CLIENT-10666,22,79603.01,26420.26,24,57.47,1.7,0,2,71.7,0
CLIENT-10667,52,17902.76,9468.51,24,11.74,0.1,0,3,64.9,0
CLIENT-10668,40,81470.95,17104.63,48,63.74,5.3,0,4,88.6,0
CLIENT-10669,46,27320.5,3990.36,48,20.92,4.6,0,3,78.6,0
CLIENT-10670,60,37951.36,12222.99,36,16.07,0.1,0,3,100.0,0
CLIENT-10671,28,29678.34,4725.97,36,41.73,0.7,0,9,82.2,0
CLIENT-10672,35,78387.37,6002.41,36,14.4,4.4,1,4,63.4,0
CLIENT-10673,64,69747.99,7161.23,36,43.13,12.1,1,8,66.5,1
CLIENT-10674,29,47386.9,21211.41,36,56.78,11.8,0,1,80.3,1
CLIENT-10675,26,18194.58,12050.34,24,12.63,0.8,0,6,91.8,0
CLIENT-10676,27,23646.89,13656.88,60,53.99,2.4,0,1,59.4,0
