transaction_id,amount_usd,distance_from_home_km,transaction_hour,is_new_device,velocity_txn_per_min,failed_pin_attempts,is_foreign_country,is_fraud
TXN-100513,33.97,8.2,21,0,2,0,0,0
TXN-100514,18.16,0.1,8,0,1,0,0,0
TXN-100515,14.61,3.5,7,0,1,0,0,0
TXN-100516,181.21,2.5,20,0,1,0,0,0
TXN-100517,47.55,2.0,12,0,1,0,0,0
TXN-100518,45.61,6.2,18,0,1,0,0,0
TXN-100519,31.1,10.1,22,0,1,0,0,0
TXN-100520,13.46,1.6,21,0,1,0,0,0
TXN-100521,41.96,0.4,6,0,1,0,0,0
TXN-100522,32.46,0.3,19,0,1,0,0,0
TXN-100523,66.57,18.9,6,1,1,0,0,0
TXN-100524,68.34,0.2,19,0,1,0,0,0
TXN-100525,81.89,4.6,18,0,1,0,0,0
TXN-100526,58.03,2.5,21,0,1,0,0,0
TXN-100527,44.37,3.0,6,0,1,0,0,0
TXN-100528,169.44,0.2,8,0,1,0,0,0
TXN-100529,13.39,2.7,14,0,1,0,0,0
TXN-100530,68.79,1.7,22,0,2,0,0,0
TXN-100531,40.95,14.1,7,0,2,0,0,0
TXN-100532,46.19,0.7,6,0,1,0,0,0
TXN-100533,45.52,8.9,16,0,1,0,0,0
TXN-100534,139.48,4.4,20,0,1,0,0,0
TXN-100535,35.31,2.0,6,0,1,0,0,0
TXN-100536,83.98,1.3,10,0,1,0,0,0
TXN-100537,41.45,4.2,13,0,1,1,0,0
TXN-100538,122.67,5.0,13,0,1,0,0,0
TXN-100539,22.95,1.4,16,0,1,0,0,0
TXN-100540,43.91,2.3,22,0,1,0,0,0
TXN-100541,22.29,2.6,8,0,2,0,0,0
TXN-100542,34.19,1.5,14,0,1,0,0,0
TXN-100543,51.56,10.5,21,0,1,0,0,0
TXN-100544,18.21,4.7,22,0,1,1,0,0
TXN-100545,60.94,5.2,8,0,1,0,0,0
TXN-100546,147.82,11.3,15,0,1,0,0,0
TXN-100547,139.17,3.2,6,0,1,1,0,0
TXN-100548,388.55,3.3,19,0,1,0,0,0
TXN-100549,80.15,3.5,17,0,1,0,0,0
TXN-100550,47.74,7.5,15,0,2,0,0,0
TXN-100551,970.74,231.1,5,1,3,3,1,1
TXN-100552,43.94,1.9,8,0,1,0,0,0
TXN-100553,22.36,5.0,11,0,1,0,0,0
TXN-100554,41.06,3.0,21,0,1,0,0,0
TXN-100555,19.67,6.9,12,0,1,0,0,0
TXN-100556,114.63,7.3,17,1,1,0,1,0
TXN-100557,120.5,4.0,15,0,1,1,0,0
TXN-100558,16.38,3.2,22,0,1,0,0,0
TXN-100559,100.9,10.7,22,0,1,0,0,0
TXN-100560,27.86,24.1,14,0,1,0,0,0
TXN-100561,98.99,2.6,13,0,1,0,0,0
TXN-100562,17.28,7.1,6,0,1,0,0,0
TXN-100563,39.95,12.3,10,0,1,0,0,0
TXN-100564,43.67,0.7,15,0,1,0,0,0
TXN-100565,539.33,0.6,14,0,1,0,0,0
TXN-100566,50.46,3.3,13,1,1,0,0,0
TXN-100567,18.05,3.4,19,0,1,0,0,0
TXN-100568,25.3,7.8,14,0,2,0,0,0
TXN-100569,88.91,7.8,6,0,1,0,0,0
TXN-100570,44.78,0.1,8,0,1,0,0,0
TXN-100571,123.72,10.8,7,0,2,0,0,0
TXN-100572,41.5,5.8,8,0,2,0,0,0
TXN-100573,8.87,3.4,6,0,1,0,0,0
TXN-100574,81.88,3.7,11,0,1,0,0,0
TXN-100575,48.87,0.4,11,0,1,0,0,0
TXN-100576,27.12,3.2,16,0,1,0,0,0
TXN-100577,66.03,1.9,20,0,2,0,0,0
TXN-100578,26.43,0.2,21,0,1,0,0,0
TXN-100579,36.68,3.3,6,0,2,0,0,0
TXN-100580,78.85,0.4,18,0,1,0,0,0
TXN-100581,70.56,7.6,18,0,1,0,0,0
TXN-100582,69.25,6.1,15,0,1,0,0,0
TXN-100583,29.56,3.9,19,0,1,0,0,0
TXN-100584,230.99,4.8,7,0,1,0,1,0
TXN-100585,256.54,7.6,18,0,1,0,0,0
TXN-100586,20.04,0.5,9,0,1,0,0,0
TXN-100587,37.53,1.0,10,0,1,0,0,0
TXN-100588,29.97,0.3,11,0,1,1,0,0
TXN-100589,35.4,1.9,9,0,1,0,0,0
TXN-100590,80.7,5.5,13,0,1,0,0,0
TXN-100591,49.1,1.5,9,0,1,0,0,0
TXN-100592,14.58,5.8,16,0,1,0,0,0
TXN-100593,213.25,1.4,15,0,2,0,0,0
TXN-100594,61.29,19.0,8,0,2,0,0,0
TXN-100595,41.9,7.1,18,0,2,0,0,0
TXN-100596,42.86,8.6,7,0,1,0,0,0
TXN-100597,34.91,0.9,8,0,1,0,0,0
TXN-100598,91.48,6.9,12,0,2,0,0,0
TXN-100599,145.49,2.4,22,0,1,0,1,0
TXN-100600,37.93,5.2,18,0,2,0,0,0
TXN-100601,19.95,5.8,10,0,1,0,0,0
TXN-100602,56.36,3.3,7,0,1,0,0,0
TXN-100603,43.73,11.8,7,0,1,0,0,0
TXN-100604,21.46,21.2,18,0,1,0,0,0
TXN-100605,106.21,12.0,20,0,2,0,0,0
TXN-100606,76.98,1.9,6,0,2,1,0,0
TXN-100607,24.16,5.9,6,0,1,0,0,0
TXN-100608,41.12,2.3,19,0,1,0,0,0
TXN-100609,37.82,2.8,16,0,1,0,0,0
TXN-100610,43.99,9.0,20,0,2,0,0,0
TXN-100611,81.15,3.7,9,0,1,0,0,0
TXN-100612,31.3,0.9,11,0,1,0,0,0
TXN-100613,35.07,2.3,6,0,1,0,0,0
TXN-100614,52.21,11.0,21,1,1,0,0,0
TXN-100615,81.76,0.5,6,0,1,0,0,0
TXN-100616,13.01,4.4,7,0,1,0,0,0
TXN-100617,30.27,2.8,19,0,1,0,0,0
TXN-100618,17.09,0.3,14,1,1,0,0,0
TXN-100619,37.38,0.1,7,0,1,0,0,0
TXN-100620,9.38,1.9,7,0,1,1,0,0
TXN-100621,38.93,2.9,9,0,1,0,0,0
TXN-100622,16.65,2.1,16,0,2,0,0,0
TXN-100623,29.92,9.1,12,1,1,0,0,0
TXN-100624,7.71,8.0,20,1,1,0,0,0
TXN-100625,43.12,1.6,8,0,2,0,0,0
TXN-100626,66.9,11.7,6,0,1,0,0,0
TXN-100627,27.88,1.2,11,0,1,0,0,0
TXN-100628,21.42,5.6,17,0,1,0,0,0
TXN-100629,112.14,10.4,22,1,1,0,0,0
TXN-100630,151.96,0.9,13,0,1,0,0,0
TXN-100631,19.42,1.5,8,0,1,0,0,0
TXN-100632,4.49,1.8,19,0,1,0,0,0
TXN-100633,58.64,6.1,8,0,1,0,0,0
TXN-100634,57.12,1.3,10,0,2,0,0,0
TXN-100635,65.67,22.7,22,0,1,0,0,0
TXN-100636,63.3,1.7,15,0,1,0,0,0
TXN-100637,23.38,23.2,18,1,1,0,0,0
TXN-100638,141.47,4.6,20,0,1,0,0,0
TXN-100639,27.58,9.2,22,0,1,0,0,0
TXN-100640,140.96,2.2,21,0,1,0,0,0
TXN-100641,27.65,2.0,8,0,1,0,0,0
TXN-100642,45.62,2.1,20,0,1,0,1,0
TXN-100643,91.96,1.5,12,0,1,0,0,0
TXN-100644,35.19,2.0,8,0,1,0,0,0
TXN-100645,48.83,5.2,18,0,1,0,0,0
TXN-100646,28.07,1.5,14,0,1,0,1,0
TXN-100647,116.86,7.3,9,0,1,0,0,0
TXN-100648,11.61,4.3,21,0,1,0,0,0
TXN-100649,14.32,1.6,9,0,2,0,0,0
TXN-100650,35.74,2.0,9,0,1,0,0,0
TXN-100651,38.25,9.6,7,0,1,0,0,0
TXN-100652,30.39,2.3,20,0,2,0,0,0
TXN-100653,52.39,3.2,8,0,1,0,0,0
TXN-100654,22.88,4.3,10,0,1,0,0,0
TXN-100655,31.14,7.8,13,0,1,0,0,0
TXN-100656,11.44,7.7,8,0,1,0,0,0
TXN-100657,55.23,2.5,6,0,1,0,0,0
TXN-100658,14.17,11.2,17,0,1,0,0,0
TXN-100659,54.24,2.8,19,0,1,0,0,0
TXN-100660,32.46,0.9,14,0,1,0,0,0
TXN-100661,32.37,5.7,22,0,2,0,0,0
TXN-100662,113.65,0.1,17,0,1,0,0,0
TXN-100663,36.45,0.3,20,0,1,0,0,0
TXN-100664,30.35,3.6,10,0,1,0,0,0
TXN-100665,37.08,0.9,6,0,2,0,0,0
TXN-100666,27.49,1.6,17,0,1,0,1,0
TXN-100667,12.99,21.1,9,0,1,0,0,0
TXN-100668,42.51,4.6,12,0,1,0,0,0
TXN-100669,112.9,1.6,9,0,1,1,0,0
TXN-100670,61.47,9.1,8,0,1,0,0,0
TXN-100671,42.47,16.9,12,0,1,0,0,0
TXN-100672,24.02,0.0,21,0,1,0,0,0
TXN-100673,45.14,8.8,17,0,1,0,0,0
TXN-100674,23.23,3.9,17,1,1,0,0,0
TXN-100675,33.04,9.5,10,0,1,0,0,0
TXN-100676,35.32,2.9,21,1,1,0,0,0
TXN-100677,47.6,10.4,21,0,2,0,0,0
TXN-100678,107.43,3.7,15,0,1,0,0,0
TXN-100679,14.31,9.9,20,0,1,0,0,0
TXN-100680,24.43,0.7,14,0,1,0,0,0
TXN-100681,75.33,11.1,9,0,1,0,0,0
TXN-100682,104.37,4.7,11,0,1,1,0,0
TXN-100683,38.29,0.7,14,0,1,1,0,0
TXN-100684,22.47,4.4,18,0,1,0,0,0
TXN-100685,182.07,1.9,11,0,1,0,0,0
TXN-100686,13.69,1.7,9,0,1,1,0,0
TXN-100687,51.64,8.8,15,1,1,0,0,0
TXN-100688,112.1,1.4,22,0,1,0,0,0
TXN-100689,75.51,18.1,21,0,1,0,0,0
TXN-100690,51.61,0.6,8,0,1,0,0,0
TXN-100691,21.67,3.3,13,0,1,0,0,0
TXN-100692,47.4,3.6,11,0,2,0,0,0
TXN-100693,105.23,12.6,13,0,1,0,0,0
TXN-100694,20.5,0.3,20,0,1,0,0,0
TXN-100695,26.56,3.5,18,0,1,0,0,0
TXN-100696,12.73,10.4,22,1,1,0,0,0
TXN-100697,34.34,1.6,7,0,1,0,0,0
TXN-100698,11.52,8.3,18,0,1,0,0,0
TXN-100699,116.75,3.2,19,0,1,0,0,0
TXN-100700,13.69,4.2,19,0,1,0,0,0
TXN-100701,44.6,2.1,8,0,1,0,0,0
TXN-100702,82.11,3.4,17,0,1,0,0,0
TXN-100703,79.7,1.6,8,0,1,0,0,0
TXN-100704,14.5,0.2,8,0,1,0,0,0
TXN-100705,73.06,11.2,6,0,1,0,0,0
TXN-100706,235.43,0.7,13,0,1,1,0,0
TXN-100707,31.74,2.2,10,0,1,0,0,0
TXN-100708,31.53,2.7,10,0,1,0,0,0
TXN-100709,9.2,2.8,7,0,1,0,0,0
TXN-100710,17.93,0.0,13,0,1,0,0,0
TXN-100711,19.22,26.3,11,0,1,0,0,0
TXN-100712,41.56,2.5,13,0,1,0,0,0
TXN-100713,33.45,10.5,18,0,1,0,0,0
TXN-100714,38.09,3.4,8,0,1,0,0,0
TXN-100715,52.02,4.3,7,0,1,0,0,0
TXN-100716,120.17,5.5,22,0,1,0,0,0
TXN-100717,54.38,5.7,22,0,1,0,0,0
TXN-100718,22.64,3.4,16,0,1,0,0,0
TXN-100719,14.68,0.3,19,0,1,0,0,0
TXN-100720,11.04,4.1,22,0,1,0,0,0
TXN-100721,49.74,3.3,20,0,1,0,0,0
TXN-100722,60.15,2.8,8,0,1,0,0,0
TXN-100723,28.72,1.6,17,1,1,0,0,0
TXN-100724,19.61,0.2,15,1,1,0,0,0
TXN-100725,26.93,1.9,20,0,1,0,0,0
TXN-100726,1025.61,170.8,1,0,4,3,1,1
TXN-100727,55.44,2.2,16,0,1,0,0,0
TXN-100728,10.64,7.4,10,0,1,0,0,0
TXN-100729,40.2,7.1,22,1,1,0,0,0
TXN-100730,37.34,6.2,6,0,1,0,0,0
TXN-100731,9.07,9.3,8,0,1,0,0,0
TXN-100732,21.37,7.0,17,0,1,0,0,0
TXN-100733,26.33,1.3,10,0,2,1,0,0
TXN-100734,145.7,0.8,17,0,2,0,0,0
TXN-100735,12.48,6.1,11,0,1,0,0,0
TXN-100736,368.82,0.3,13,0,1,0,0,0
TXN-100737,39.62,0.5,20,0,2,0,0,0
TXN-100738,51.91,0.2,20,0,1,0,0,0
TXN-100739,205.93,4.1,9,0,1,0,0,0
TXN-100740,73.35,2.9,9,0,1,0,0,0
TXN-100741,61.46,5.1,12,0,1,0,0,0
TXN-100742,4.03,2.2,13,0,1,1,0,0
TXN-100743,115.92,0.3,6,0,1,0,0,0
TXN-100744,34.87,8.6,14,0,1,0,0,0
TXN-100745,54.76,2.1,11,0,1,0,0,0
TXN-100746,15.51,12.1,13,0,1,0,0,0
TXN-100747,15.09,2.9,19,0,1,0,0,0
TXN-100748,66.93,2.9,8,0,1,0,0,0
TXN-100749,113.66,9.6,12,0,1,0,0,0
TXN-100750,62.01,10.5,9,0,1,0,0,0
TXN-100751,49.34,1.4,7,0,1,0,0,0
TXN-100752,62.03,3.1,17,0,1,0,0,0
TXN-100753,11.06,0.5,18,0,1,0,0,0
TXN-100754,33.02,6.9,7,0,1,0,0,0
TXN-100755,96.61,5.3,7,0,1,0,0,0
TXN-100756,36.36,6.3,6,0,1,0,0,0
TXN-100757,30.06,3.9,9,0,1,0,0,0
TXN-100758,67.15,13.0,20,0,1,0,0,0
TXN-100759,84.63,0.1,21,1,1,0,0,0
TXN-100760,64.26,7.5,10,0,1,0,0,0
TXN-100761,306.18,88.1,5,1,4,0,0,1
TXN-100762,20.89,6.9,7,0,1,0,0,0
TXN-100763,16.4,2.3,14,1,1,0,0,0
TXN-100764,27.31,18.5,18,0,1,1,0,0
TXN-100765,22.71,5.6,16,0,1,0,0,0
TXN-100766,11.44,1.0,9,0,1,0,0,0
TXN-100767,45.78,1.1,18,0,1,0,0,0
TXN-100768,96.26,9.8,22,0,1,0,0,0
TXN-100769,35.43,6.6,11,0,1,0,0,0
TXN-100770,40.05,0.7,21,0,1,0,0,0
TXN-100771,62.2,3.9,19,0,1,0,0,0
TXN-100772,77.58,0.9,19,0,1,0,0,0
TXN-100773,55.3,0.6,10,0,1,0,0,0
TXN-100774,63.3,13.6,14,0,2,0,0,0
TXN-100775,56.04,4.6,18,0,1,0,0,0
TXN-100776,101.83,5.9,8,0,1,0,0,0
TXN-100777,26.65,18.1,9,0,1,0,0,0
TXN-100778,9.69,0.5,20,0,1,0,0,0
TXN-100779,43.57,1.4,6,0,1,0,0,0
TXN-100780,48.7,0.1,10,0,1,0,0,0
TXN-100781,127.87,2.1,14,0,1,0,0,0
TXN-100782,7.09,11.2,18,0,1,0,0,0
TXN-100783,25.69,13.1,12,0,1,0,0,0
TXN-100784,48.11,3.0,16,0,1,0,0,0
TXN-100785,23.16,5.6,8,0,1,0,0,0
TXN-100786,76.95,2.7,18,0,1,0,0,0
TXN-100787,51.68,8.0,7,0,1,0,0,0
TXN-100788,26.82,4.4,9,0,2,0,0,0
TXN-100789,15.89,4.0,6,0,1,0,0,0
TXN-100790,5.26,5.6,8,0,1,0,0,0
TXN-100791,179.1,8.4,9,0,2,0,0,0
TXN-100792,59.99,2.4,9,0,2,0,0,0
TXN-100793,179.96,12.9,13,0,1,0,0,0
TXN-100794,21.62,4.4,13,0,1,0,0,0
TXN-100795,18.66,7.3,18,0,1,0,0,0
TXN-100796,12.06,3.6,7,0,1,0,0,0
TXN-100797,2966.02,116.8,0,0,4,1,1,1
TXN-100798,52.07,4.7,20,0,1,0,0,0
TXN-100799,73.34,2.6,8,0,2,0,0,0
TXN-100800,20.54,8.0,21,0,1,0,0,0
TXN-100801,38.94,0.3,17,0,2,0,1,0
TXN-100802,120.17,14.7,21,0,1,0,0,0
TXN-100803,79.23,2.5,7,0,1,0,0,0
TXN-100804,64.06,5.8,17,0,1,0,0,0
TXN-100805,30.91,3.5,20,0,1,0,0,0
TXN-100806,10.24,9.9,10,0,1,0,0,0
TXN-100807,61.86,1.8,6,0,2,0,0,0
TXN-100808,99.77,4.1,10,0,1,0,0,0
TXN-100809,65.77,23.0,11,0,1,0,0,0
TXN-100810,101.92,0.3,14,0,1,0,0,0
TXN-100811,54.91,2.7,18,0,1,0,0,0
TXN-100812,58.58,9.4,10,0,1,0,0,0
TXN-100813,27.97,11.3,8,0,2,0,0,0
TXN-100814,65.74,1.5,22,0,2,0,0,0
TXN-100815,44.89,4.0,7,0,1,0,0,0
TXN-100816,12.04,8.1,21,0,2,0,0,0
TXN-100817,35.88,5.3,11,0,1,0,0,0
TXN-100818,10.64,5.7,19,0,1,0,0,0
TXN-100819,69.0,38.1,21,0,1,0,0,0
TXN-100820,66.73,8.1,12,0,1,0,0,0
TXN-100821,14.94,1.5,12,0,2,0,0,0
TXN-100822,29.75,9.4,21,0,2,0,0,0
TXN-100823,42.65,2.2,6,0,2,0,0,0
TXN-100824,29.68,2.1,7,0,1,0,0,0
TXN-100825,142.71,1.6,9,0,2,0,0,0
TXN-100826,104.48,2.1,9,0,1,0,0,0
TXN-100827,60.54,3.7,9,0,1,0,0,0
TXN-100828,18.84,2.2,21,0,2,0,0,0
TXN-100829,49.76,0.0,7,0,1,0,0,0
TXN-100830,103.32,3.7,14,0,1,0,0,0
TXN-100831,7.99,1.5,7,0,1,0,0,0
TXN-100832,51.82,1.0,21,0,1,0,0,0
TXN-100833,66.95,4.0,14,0,1,0,0,0
TXN-100834,1753.29,136.5,23,0,5,1,1,1
TXN-100835,37.25,10.6,9,0,1,0,0,0
TXN-100836,75.33,4.5,7,0,1,0,0,0
TXN-100837,316.27,15.3,22,0,1,0,0,0
TXN-100838,16.35,1.7,19,0,1,0,0,0
TXN-100839,107.64,9.3,17,0,2,0,0,0
TXN-100840,7.98,7.2,8,1,1,0,0,0
TXN-100841,42.76,2.4,13,1,1,0,0,0
TXN-100842,84.04,0.5,22,0,1,0,0,0
TXN-100843,78.18,3.8,10,0,1,0,0,0
TXN-100844,71.52,1.3,12,0,1,0,0,0
TXN-100845,31.58,3.6,16,1,1,0,0,0
TXN-100846,263.76,2.3,12,0,1,0,0,0
TXN-100847,39.86,22.4,22,0,1,0,0,0
TXN-100848,21.29,4.9,10,0,1,0,0,0
TXN-100849,15.61,13.7,20,0,1,0,0,0
TXN-100850,102.49,2.7,14,0,2,0,0,0
TXN-100851,26.17,7.2,8,0,1,0,0,0
TXN-100852,58.33,5.0,19,1,1,0,0,0
TXN-100853,23.11,5.9,11,0,1,0,0,0
TXN-100854,99.16,1.1,9,0,1,0,0,0
TXN-100855,18.81,0.2,17,0,1,0,0,0
TXN-100856,62.67,1.2,20,0,1,0,0,0
TXN-100857,23.27,1.3,11,0,1,0,0,0
TXN-100858,35.09,15.2,8,0,1,0,0,0
TXN-100859,68.67,14.7,21,0,1,0,0,0
TXN-100860,56.32,1.6,12,0,1,0,0,0
TXN-100861,31.85,1.1,12,0,1,0,0,0
TXN-100862,26.07,2.5,17,0,1,0,0,0
TXN-100863,25.17,7.9,13,0,1,1,0,0
TXN-100864,30.94,25.5,15,0,1,0,0,0
TXN-100865,35.82,0.8,19,0,1,0,0,0
TXN-100866,28.31,0.6,20,0,1,0,0,0
TXN-100867,43.59,5.4,15,0,1,0,0,0
TXN-100868,31.85,6.7,14,0,1,0,0,0
TXN-100869,19.11,10.2,11,0,1,0,0,0
TXN-100870,145.08,7.8,20,0,2,0,0,0
TXN-100871,31.43,31.8,14,0,1,0,0,0
TXN-100872,354.83,3.4,16,0,2,0,0,0
TXN-100873,61.35,2.6,6,0,1,0,0,0
TXN-100874,197.42,6.1,9,0,1,0,0,0
TXN-100875,58.4,2.5,8,0,1,0,0,0
TXN-100876,10.1,2.7,20,0,1,0,0,0
TXN-100877,84.55,7.2,10,0,1,0,0,0
TXN-100878,196.15,2.7,21,1,1,0,1,0
TXN-100879,28.34,2.9,20,0,1,0,0,0
TXN-100880,8.9,3.5,21,0,1,0,0,0
TXN-100881,52.22,1.6,12,0,1,0,0,0
TXN-100882,19.96,2.8,17,0,1,0,0,0
TXN-100883,49.63,10.4,15,1,1,0,0,0
TXN-100884,12.37,7.9,14,0,1,0,0,0
TXN-100885,100.08,1.4,9,0,1,0,0,0
TXN-100886,78.13,6.1,15,0,1,0,0,0
TXN-100887,42.75,18.9,16,0,1,0,0,0
TXN-100888,16.41,0.2,19,0,1,1,0,0
TXN-100889,18.61,0.7,21,0,1,0,0,0
TXN-100890,23.29,7.8,11,0,1,1,0,0
TXN-100891,27.96,0.0,22,0,2,0,0,0
TXN-100892,44.0,4.2,7,0,1,1,1,0
TXN-100893,21.27,7.4,11,0,1,0,0,0
TXN-100894,120.88,0.7,13,0,1,0,0,0
TXN-100895,524.0,0.5,17,1,1,0,0,0
TXN-100896,78.92,1.5,19,0,2,0,0,0
TXN-100897,25.99,0.4,10,0,1,0,0,0
TXN-100898,15.1,10.5,12,1,1,0,0,0
TXN-100899,52.21,12.9,7,0,1,0,0,0
TXN-100900,50.01,0.2,14,0,1,0,0,0
TXN-100901,54.7,0.8,14,0,1,0,0,0
TXN-100902,39.81,4.5,12,0,1,0,0,0
TXN-100903,28.56,0.5,17,0,1,0,0,0
TXN-100904,19.28,4.3,12,1,1,0,0,0
TXN-100905,17.8,1.7,6,0,1,0,0,0
TXN-100906,92.42,0.5,18,0,1,0,0,0
TXN-100907,66.01,10.5,17,0,1,0,0,0
TXN-100908,56.77,2.0,18,0,1,0,0,0
TXN-100909,25.05,2.6,18,0,1,0,1,0
TXN-100910,31.07,1.7,11,0,2,0,0,0
TXN-100911,54.39,3.5,21,0,1,0,0,0
TXN-100912,25.17,3.2,9,0,1,0,0,0
TXN-100913,76.54,3.4,20,0,1,0,0,0
TXN-100914,35.23,0.9,14,0,1,0,0,0
TXN-100915,260.24,4.1,15,0,1,1,0,0
TXN-100916,68.72,6.4,16,0,1,0,0,0
TXN-100917,57.88,10.2,9,0,1,0,0,0
TXN-100918,26.89,4.4,21,1,2,0,0,0
TXN-100919,26.88,1.8,21,0,1,0,0,0
TXN-100920,113.24,32.9,10,0,1,0,0,0
TXN-100921,33.49,0.3,13,0,1,0,0,0
TXN-100922,65.58,11.0,7,0,1,0,0,0
TXN-100923,12.45,10.7,11,0,1,0,0,0
TXN-100924,7.83,13.4,16,0,1,0,0,0
TXN-100925,26.97,5.1,8,0,1,0,0,0
TXN-100926,30.5,1.6,16,0,1,0,0,0
TXN-100927,41.65,0.1,6,0,1,0,0,0
TXN-100928,66.83,9.7,11,0,1,0,0,0
TXN-100929,57.07,2.1,13,0,1,0,0,0
TXN-100930,33.95,3.5,8,0,1,0,0,0
TXN-100931,248.8,7.8,22,0,1,0,0,0
TXN-100932,116.32,5.1,8,0,1,0,0,0
TXN-100933,71.94,11.8,9,0,1,0,0,0
TXN-100934,180.89,0.4,12,0,1,0,0,0
TXN-100935,36.38,3.8,11,0,1,0,0,0
TXN-100936,141.87,10.6,16,0,1,0,0,0
TXN-100937,36.31,2.3,7,0,1,0,0,0
TXN-100938,64.92,4.2,17,1,1,0,0,0
TXN-100939,69.74,4.2,20,0,1,0,0,0
TXN-100940,74.9,1.2,22,0,2,0,0,0
TXN-100941,53.86,21.8,17,0,1,0,0,0
TXN-100942,90.46,0.2,22,0,1,0,0,0
TXN-100943,88.21,1.6,8,0,1,0,0,0
TXN-100944,86.18,7.5,20,0,1,0,0,0
TXN-100945,10.79,6.8,21,0,1,0,0,0
TXN-100946,116.99,5.7,11,0,1,0,0,0
TXN-100947,30.51,5.0,10,1,1,0,0,0
TXN-100948,67.42,21.3,16,1,1,0,0,0
TXN-100949,22.39,9.2,17,0,1,1,0,0
TXN-100950,48.33,1.9,15,0,1,0,0,0
TXN-100951,23.65,2.5,6,0,1,0,0,0
TXN-100952,33.86,8.9,13,0,1,1,0,0
TXN-100953,30.71,0.3,12,0,2,0,0,0
TXN-100954,148.5,13.1,21,0,1,0,0,0
TXN-100955,1349.55,54.8,23,1,6,1,1,1
TXN-100956,14.8,1.3,15,0,1,0,0,0
TXN-100957,152.37,2.2,12,0,1,0,0,0
TXN-100958,46.08,1.2,14,0,1,0,0,0
TXN-100959,178.1,2.0,15,0,1,1,0,0
TXN-100960,55.97,1.0,13,0,1,0,0,0
TXN-100961,10.86,15.4,11,0,1,0,0,0
TXN-100962,28.78,1.4,11,0,2,0,0,0
TXN-100963,41.2,2.6,14,0,2,0,0,0
TXN-100964,35.8,5.3,9,0,1,0,0,0
TXN-100965,32.41,7.0,21,0,1,0,0,0
TXN-100966,115.77,22.2,22,0,1,0,0,0
TXN-100967,10.79,11.9,13,0,2,0,0,0
TXN-100968,93.25,9.1,18,0,1,0,0,0
TXN-100969,96.19,7.2,15,0,1,0,0,0
TXN-100970,38.84,1.8,17,0,2,0,0,0
TXN-100971,21.64,11.5,20,1,1,0,0,0
TXN-100972,45.47,19.9,17,0,1,0,0,0
TXN-100973,109.38,0.9,19,1,1,0,0,0
TXN-100974,21.68,5.7,12,0,1,0,0,0
TXN-100975,127.9,3.6,13,0,1,0,0,0
TXN-100976,40.78,9.0,21,0,1,0,0,0
TXN-100977,196.69,2.5,10,0,2,0,0,0
TXN-100978,20.13,4.8,19,0,2,0,0,0
TXN-100979,20.44,6.9,9,0,1,0,0,0
TXN-100980,176.84,1.2,15,0,1,0,0,0
TXN-100981,31.27,1.9,7,0,1,0,1,0
TXN-100982,30.8,11.2,11,0,1,0,0,0
TXN-100983,13.82,2.9,16,0,2,1,0,0
TXN-100984,96.65,3.2,15,0,1,0,0,0
TXN-100985,88.69,0.9,19,0,1,0,0,0
TXN-100986,45.51,5.2,22,0,2,0,0,0
TXN-100987,134.25,16.4,15,0,1,0,0,0
TXN-100988,22.9,5.7,15,0,1,1,0,0
TXN-100989,58.6,0.5,13,0,1,0,0,0
TXN-100990,68.76,9.8,12,0,1,0,0,0
TXN-100991,44.37,5.9,6,0,2,0,0,0
TXN-100992,122.57,1.9,13,0,1,0,0,0
TXN-100993,48.35,2.2,8,0,2,0,0,0
TXN-100994,4.25,2.5,9,0,1,0,0,0
TXN-100995,69.5,0.3,15,0,1,0,0,0
TXN-100996,26.0,1.5,13,0,1,0,0,0
TXN-100997,27.45,3.8,18,0,1,0,0,0
TXN-100998,66.23,17.4,7,0,1,0,0,0
TXN-100999,53.76,17.3,17,0,1,0,1,0
TXN-101000,29.61,16.6,22,0,1,0,0,0
TXN-101001,19.86,1.6,10,0,1,0,0,0
TXN-101002,26.83,2.4,19,0,1,0,0,0
TXN-101003,55.08,0.1,21,0,1,0,0,0
TXN-101004,16.8,1.6,12,0,1,0,0,0
TXN-101005,24.59,8.8,20,0,2,0,1,0
TXN-101006,93.76,6.1,16,0,1,0,0,0
TXN-101007,48.76,3.5,7,0,1,0,0,0
TXN-101008,9.89,10.0,16,0,1,0,0,0
TXN-101009,40.16,0.1,14,0,1,0,0,0
TXN-101010,23.65,4.0,8,0,1,0,0,0
TXN-101011,24.79,0.4,15,0,1,0,0,0
TXN-101012,49.87,0.4,13,0,1,0,0,0
TXN-101013,79.06,4.4,13,0,1,1,0,0
TXN-101014,115.21,6.1,8,0,2,0,0,0
TXN-101015,136.18,21.6,12,0,1,0,0,0
TXN-101016,8.1,8.7,8,0,1,0,0,0
TXN-101017,24.14,0.8,11,0,1,0,0,0
TXN-101018,58.86,2.2,21,0,1,0,0,0
TXN-101019,50.19,1.9,10,0,1,0,0,0
TXN-101020,106.16,75.7,5,0,5,1,1,1
TXN-101021,91.08,1.2,20,1,1,0,0,0
TXN-101022,65.11,18.2,20,0,1,0,0,0
TXN-101023,218.53,7.2,16,1,1,0,0,0
TXN-101024,66.26,1.9,20,0,2,0,1,0
TXN-101025,130.81,1.2,22,0,1,0,0,0
TXN-101026,54.2,13.5,19,0,1,0,0,0
TXN-101027,253.85,14.7,20,0,1,1,0,0
